best_match_score,__id_left,__id_right,Account_Num,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Hospital Type,Hospital Ownership,Provider_Num,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments
-0.5365415827565944,53276,695369,53276,OCEANS BEHAVIORAL HOSPITAL OF OPELOUSAS,1310 HEATHER DRIVE,OPELOUSAS,LA,70570,ST. LANDRY,(337) 948-8820,Psychiatric,Proprietary,695369,OPELOUSAS GENERAL HEALTH SYSTEM,539 EAST PRUDHOMME STREET,OPELOUSAS,LA,70570,52,18675.04,6083.77,5026.19
-0.5308818833453615,31409,810246,31409,PARK CITY HOSPITAL,900 ROUND VALLEY DRIVE,PARK CITY,UT,84060,SUMMIT,(435) 658-6700,Acute Care Hospitals,Proprietary,810246,MONTEREY PARK HOSPITAL,900 S ATLANTIC BLVD,MONTEREY PARK,CA,91754,13,77452.15,10938.54,9952.08
-0.5640721454601894,88694,264448,88694,GRAND RIVER MEDICAL CENTER,501 AIRPORT RD,RIFLE,CO,81650,GARFIELD,(970) 625-1510,Critical Access Hospitals,Government - Hospital District or Authority,264448,REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,ROME,GA,30165,104,26076.02,5601.89,4324.99
1.8431338162105746,69586,581146,69586,LONESOME PINE HOSPITAL,1990 HOLTON AVENUE EAST,BIG STONE GAP,VA,24219,WISE,(276) 523-3111,Acute Care Hospitals,Voluntary non-profit - Private,581146,LONESOME PINE HOSPITAL,1990 HOLTON AVENUE EAST,BIG STONE GAP,VA,24219,38,14550.76,6842.97,4945.82
1.2528221358048781,50885,511358,50885,COLUMBUS REGIONAL HOSPITAL,2400 E 17TH ST,COLUMBUS,IN,47201,BARTHOLOMEW,(812) 379-4441,Acute Care Hospitals,Government - Local,511358,COLUMBUS REGIONAL HOSPITAL,2400 E 17TH ST,COLUMBUS,IN,47201,104,16473.34,6153.99,5217.88
-0.6018752792453569,33642,270187,33642,ELLINWOOD DISTRICT HOSPITAL,605 N MAIN STREET,ELLINWOOD,KS,67526,BARTON,(620) 564-2548,Critical Access Hospitals,Government - Hospital District or Authority,270187,CLINTON MEMORIAL HOSPITAL,610 WEST MAIN STREET,WILMINGTON,OH,45177,35,8412.09,6012.77,4597.4
2.0004510430453033,66964,180769,66964,SPECTRUM HEALTH - BUTTERWORTH CAMPUS,100 MICHIGAN ST NE,GRAND RAPIDS,MI,49503,KENT,(616) 391-1774,Acute Care Hospitals,Voluntary non-profit - Private,180769,SPECTRUM HEALTH - BUTTERWORTH CAMPUS,100 MICHIGAN ST NE,GRAND RAPIDS,MI,49503,206,17373.5,7671.0,6224.62
-0.6642826455474349,39364,458321,39364,LINCOLN HOSPITAL,10 NICHOLS STREET,DAVENPORT,WA,99122,LINCOLN,(509) 725-7101,Critical Access Hospitals,Government - Hospital District or Authority,458321,ISLAND HOSPITAL,1211  24TH STREET,ANACORTES,WA,98221,16,10289.88,6155.63,5275.38
-0.8454781511785726,85149,873469,85149,MUNICIPAL HOSPITAL AND GRANITE MANOR,345 TENTH AVENUE,GRANITE FALLS,MN,56241,YELLOW MEDCINE,(320) 564-3111,Critical Access Hospitals,Government - Local,873469,GRAND ITASCA CLINIC AND HOSPITAL,1601 GOLF COURSE ROAD,GRAND RAPIDS,MN,55744,24,15490.67,6718.04,6026.21
1.3819774638590325,87040,239019,87040,UNIVERSITY OF UTAH HOSPITALS AND CLINICS,50 NORTH MEDICAL DRIVE,SALT LAKE CITY,UT,84132,SALT LAKE,(801) 581-2121,Acute Care Hospitals,Government - State,239019,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND CLINICS,50 NORTH MEDICAL DRIVE,SALT LAKE CITY,UT,84132,57,22114.25,10540.18,7972.23
2.082455779541954,40089,486325,40089,BARNES JEWISH HOSPITAL,ONE BARNES-JEWISH HOSPITAL PLAZA,SAINT LOUIS,MO,63110,ST. LOUIS CITY,(314) 747-3000,Acute Care Hospitals,Voluntary non-profit - Other,486325,BARNES JEWISH HOSPITAL,ONE BARNES-JEWISH HOSPITAL PLAZA,SAINT LOUIS,MO,63110,247,20663.29,7747.72,6434.59
0.8006485447479265,10550,309175,10550,HIGHLAND HOSPITAL,1411 EAST 31ST STREET,OAKLAND,CA,94602,ALAMEDA,(510) 437-4800,Acute Care Hospitals,Government - Hospital District or Authority,309175,HIGHLAND HOSPITAL,1411 E 31ST STREET,OAKLAND,CA,94602,41,73594.98,17094.85,15586.9
-0.7485344558579542,80281,344388,80281,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,(707) 822-3621,Acute Care Hospitals,Proprietary,344388,COMMUNITY HOSPITAL,2351 G RD,GRAND JUNCTION,CO,81505,15,27103.2,5264.53,4579.47
1.6881077358200292,29236,497989,29236,"MERCY HOSPITAL OKLAHOMA CITY, INC",4300 WEST MEMORIAL ROAD,OKLAHOMA CITY,OK,73120,OKLAHOMA,(405) 752-3754,Acute Care Hospitals,Voluntary non-profit - Church,497989,"MERCY HOSPITAL OKLAHOMA CITY, INC",4300 WEST MEMORIAL ROAD,OKLAHOMA CITY,OK,73120,17,28430.76,5701.76,4797.53
1.2205640069756556,66003,743304,66003,HAYS MEDICAL CENTER,2220 CANTERBURY DRIVE,HAYS,KS,67601,ELLIS,(785) 623-5000,Acute Care Hospitals,Voluntary non-profit - Other,743304,HAYS MEDICAL CENTER,2220 CANTERBURY DRIVE,HAYS,KS,67601,38,25443.05,7135.39,5929.37
1.219988502647825,93418,397580,93418,CGH MEDICAL CENTER,100 EAST LEFEVRE ROAD,STERLING,IL,61081,WHITESIDE,(815) 625-0400,Acute Care Hospitals,Government - Local,397580,CGH MEDICAL CENTER,100 EAST LEFEVRE ROAD,STERLING,IL,61081,51,28696.43,6131.1,5301.14
1.5622124768378147,48801,215635,48801,JEFFERSON HOSPITAL,565 COAL VALLEY ROAD,JEFFERSON HILLS,PA,15025,ALLEGHENY,(412) 469-5000,Acute Care Hospitals,Voluntary non-profit - Private,215635,JEFFERSON HOSPITAL,565 COAL VALLEY ROAD,JEFFERSON HILLS,PA,15025,102,17794.88,5042.61,4199.73
-0.6801906809363556,77471,725455,77471,COMMUNITY MENTAL HEALTH CENTER INC,285 BIELBY RD,LAWRENCEBURG,IN,47025,DEARBORN,(812) 537-1302,Psychiatric,Voluntary non-profit - Private,725455,COMMUNITY HOWARD REGIONAL HEALTH INC,3500 S LAFOUNTAIN ST,KOKOMO,IN,46902,35,22155.74,5596.83,4792.03
-0.8748146244501182,69956,794136,69956,THE BROOK HOSPITAL - KMI,8521 LAGRANGE ROAD,LOUISVILLE,KY,40242,JEFFERSON,(502) 426-6380,Psychiatric,Government - Federal,794136,THE MEDICAL CENTER AT ALBANY,723 BURKESVILLE ROAD,ALBANY,KY,42602,19,14947.16,6712.16,5829.32
-1.6492119143363444,77166,293056,77166,"HOSPITAL UPR, DR  FEDERICO TRILLA",CARR 3 KM 8  3 AVE 65TH INFANTERIA       BOX 6021,CAROLINA,PR,984,CAROLINA,(787) 757-1800,Acute Care Hospitals,Proprietary,293056,CENTRAL IOWA HEALTHCARE,3 S 4TH AVE,MARSHALLTOWN,IA,50158,25,19963.36,6405.52,5271.44
1.800107189162515,20692,855397,20692,SSM HEALTH ST CLARE HOSPITAL - BARABOO,707 14TH ST,BARABOO,WI,53913,SAUK,(608) 356-1400,Acute Care Hospitals,Voluntary non-profit - Private,855397,SSM HEALTH ST CLARE HOSPITAL - BARABOO,707 14TH ST,BARABOO,WI,53913,41,18587.15,6966.0,6020.68
1.6902113108433066,82236,572824,82236,BAPTIST ST ANTHONY'S HOSPITAL,1600 WALLACE BLVD,AMARILLO,TX,79106,POTTER,(806) 212-2000,Acute Care Hospitals,Proprietary,572824,BAPTIST ST ANTHONY'S HOSPITAL,1600 WALLACE BLVD,AMARILLO,TX,79106,143,28971.04,5223.13,4300.44
1.5844131409913718,59074,838112,59074,UNIVERSITY OF TEXAS MEDICAL BRANCH,301 UNIVERSITY BOULEVARD,GALVESTON,TX,77555,GALVESTON,(409) 772-1011,Acute Care Hospitals,Government - State,838112,UNIVERSITY OF TEXAS MEDICAL BRANCH,301 UNIVERSITY BOULEVARD,GALVESTON,TX,77555,130,31532.82,12874.85,9047.45
-0.7687696523427883,68757,597818,68757,CHI ST LUKES HEALTH MEMORIAL SAN AUGUSTINE,511 HOSPITAL ST,SAN AUGUSTINE,TX,75972,SAN AUGUSTINE,(936) 275-3446,Critical Access Hospitals,Voluntary non-profit - Private,597818,CHI HEALTH ST ELIZABETH,555 SOUTH 70TH ST,LINCOLN,NE,68510,49,23869.41,5963.65,4943.69
-0.7132892609827576,30306,746090,30306,MUNISING MEMORIAL HOSPITAL,1500 SAND POINT RD,MUNISING,MI,49862,ALGER,(906) 387-4110,Critical Access Hospitals,Voluntary non-profit - Private,746090,CITIZENS MEMORIAL HOSPITAL,1500 N OAKLAND,BOLIVAR,MO,65613,25,11291.96,6558.52,5619.96
-0.6683008902199652,88152,837148,88152,UT HEALTH EAST TEXAS QUITMAN HOSPITAL,117 WINNSBORO STREET,QUITMAN,TX,75783,WOOD,(903) 763-4500,Critical Access Hospitals,Voluntary non-profit - Private,837148,EAST TEXAS MEDICAL CENTER,1000 SOUTH BECKHAM STREET,TYLER,TX,75701,131,48973.6,6173.73,4584.73
1.4296056302243627,78520,182611,78520,BAY AREA HOSPITAL,1775 THOMPSON ROAD,COOS BAY,OR,97420,COOS,(541) 269-8124,Acute Care Hospitals,Government - Hospital District or Authority,182611,BAY AREA HOSPITAL,1775 THOMPSON ROAD,COOS BAY,OR,97420,95,21004.12,8852.93,7784.66
-0.5455449961415142,93696,548184,93696,ELECTRA MEMORIAL HOSPITAL,1207 S BAILEY STREET,ELECTRA,TX,76360,WICHITA,(940) 495-3981,Critical Access Hospitals,Government - Hospital District or Authority,548184,MEMORIAL HOSPITAL,1204 MOUND ST,NACOGDOCHES,TX,75961,38,24330.05,5439.11,4767.84
-0.6364853010576976,34318,170452,34318,DECATUR COUNTY HOSPITAL,1405 NW CHURCH STREET,LEON,IA,50144,DECATUR,(641) 446-4871,Critical Access Hospitals,Government - Local,170452,SARATOGA HOSPITAL,211 CHURCH STREET,SARATOGA SPRINGS,NY,12866,60,26316.7,5653.42,4538.5
-0.5484012189323806,28102,490275,28102,CIMARRON MEMORIAL HOSPITAL,100 SOUTH ELLIS,BOISE CITY,OK,73933,CIMARRON,(580) 544-2501,Critical Access Hospitals,Government - Hospital District or Authority,490275,HARRINGTON MEMORIAL HOSPITAL-1,100 SOUTH STREET,SOUTHBRIDGE,MA,1550,40,10175.2,7522.75,6353.78
1.4764647893649976,53975,424479,53975,SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET,PORTSMOUTH,OH,45662,SCIOTO,(740) 356-5000,Acute Care Hospitals,Voluntary non-profit - Other,424479,SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET,PORTSMOUTH,OH,45662,95,18987.85,7347.8,5880.77
1.2202538088722017,22312,250081,22312,FREDERICK HEALTH HOSPITAL,400 WEST SEVENTH ST,FREDERICK,MD,21701,FREDERICK,(240) 566-3300,Acute Care Hospitals,Voluntary non-profit - Private,250081,FREDERICK MEMORIAL HOSPITAL,400 WEST SEVENTH ST,FREDERICK,MD,21701,143,9694.48,8958.15,8021.43
-0.46388456511471265,26313,656610,26313,MEMPHIS MENTAL HEALTH INSTITUTE,951 COURT AVENUE,MEMPHIS,TN,38103,SHELBY,(901) 577-1800,Psychiatric,Government - Local,656610,REGIONAL ONE HEALTH,877 JEFFERSON AVENUE,MEMPHIS,TN,38103,16,26941.31,15498.31,14245.06
-0.7302368373256439,32406,435827,32406,DEER RIVER HEALTHCARE CENTER,115 10TH AVENUE NORTHEAST,DEER RIVER,MN,56636,ITASCA,(218) 246-2900,Critical Access Hospitals,Voluntary non-profit - Private,435827,OWATONNA HOSPITAL,2250 26TH STREET NORTHWEST,OWATONNA,MN,55060,24,18486.92,7474.75,6939.25
1.0088783024691217,41787,321148,41787,NORWOOD HOSPITAL,800 WASHINGTON STREET,NORWOOD,MA,2062,NORFOLK,(781) 769-4000,Acute Care Hospitals,Proprietary,321148,NORWOOD HOSPITAL,800 WASHINGTON STREET,NORWOOD,MA,2062,82,8293.48,6583.73,5587.1
1.5892832028140091,86318,115675,86318,KINGSBROOK JEWISH MEDICAL CENTER,585 SCHENECTADY AVENUE,BROOKLYN,NY,11203,KINGS,(718) 604-5789,Acute Care Hospitals,Voluntary non-profit - Private,115675,KINGSBROOK JEWISH MEDICAL CENTER,585 SCHENECTADY AVENUE,BROOKLYN,NY,11203,46,43879.28,10856.0,8833.59
-1.0243952760080406,82116,458677,82116,HELEN HAYES HOSPITAL,51 NORTH ROUTE 9W,WEST HAVERSTRAW,NY,10993,ROCKLAND,(845) 786-4000,Acute Care Hospitals,Government - Local,458677,SHERMAN HOSPITAL,1425 NORTH RANDALL ROAD,ELGIN,IL,60123,126,32215.52,7215.25,5127.94
1.5378843032891047,77446,478320,77446,TRISTAR STONECREST MEDICAL CENTER,200 STONECREST BOULEVARD,SMYRNA,TN,37167,RUTHERFORD,(615) 768-2000,Acute Care Hospitals,Proprietary,478320,TRISTAR STONECREST MEDICAL CENTER,200 STONECREST BOULEVARD,SMYRNA,TN,37167,29,33843.03,6068.97,4865.34
1.1182311733440566,36327,457993,36327,STANFORD HEALTH CARE - VALLEYCARE,5555 WEST LAS POSITAS BOULEVARD,PLEASANTON,CA,94588,ALAMEDA,(925) 447-7000,Acute Care Hospitals,Voluntary non-profit - Private,457993,VALLEYCARE MEDICAL CENTER,5555 WEST LAS POSITAS BOULEVARD,PLEASANTON,CA,94588,54,66664.72,8964.11,7803.44
1.207517296405032,49611,626850,49611,DOYLESTOWN HOSPITAL,595 WEST STATE ST,DOYLESTOWN,PA,18901,BUCKS,(215) 345-2200,Acute Care Hospitals,Voluntary non-profit - Private,626850,DOYLESTOWN HOSPITAL,595 WEST STATE ST,DOYLESTOWN,PA,18901,138,28029.46,6033.92,5077.09
2.2704453471265174,38605,717153,38605,LEHIGH VALLEY HOSPITAL-SCHUYLKILL S. JACKSON STREE,420 SOUTH JACKSON STREET,POTTSVILLE,PA,17901,SCHUYLKILL,(570) 621-5102,Acute Care Hospitals,Voluntary non-profit - Private,717153,LEHIGH VALLEY HOSPITAL-SCHUYLKILL S. JACKSON STREE,420 SOUTH JACKSON STREET,POTTSVILLE,PA,17901,16,13791.81,6580.0,5374.25
-0.18463324021326014,90213,265797,90213,ST ELIZABETHS HOSPITAL,"1100 ALABAMA AVENUE, SE",WASHINGTON,DC,20032,THE DISTRICT,(202) 299-5500,Psychiatric,Government - State,265797,UNITED MEDICAL CENTER,1310 SOUTHERN AVENUE  SE,WASHINGTON,DC,20032,73,15502.11,7678.47,6852.27
1.7857026343510607,18992,630472,18992,GARDEN GROVE HOSPITAL & MEDICAL CENTER,12601 GARDEN GROVE BLVD,GARDEN GROVE,CA,92843,ORANGE,(714) 537-5160,Acute Care Hospitals,Proprietary,630472,GARDEN GROVE HOSPITAL & MEDICAL CENTER,12601 GARDEN GROVE BLVD,GARDEN GROVE,CA,92843,12,48332.33,9770.83,9058.0
-0.5201330529957124,22761,188247,22761,OREM COMMUNITY HOSPITAL,331 NORTH 400 WEST,OREM,UT,84057,UTAH,(801) 714-3300,Acute Care Hospitals,Voluntary non-profit - Private,188247,UTAH VALLEY HOSPITAL,1034 NORTH 500 WEST,PROVO,UT,84604,42,24499.81,7065.48,5558.29
1.7374870214326645,17677,683090,17677,CLAY COUNTY HOSPITAL,83825 HIGHWAY 9    P O BOX 1270,ASHLAND,AL,36251,CLAY,(256) 354-2131,Acute Care Hospitals,Government - Hospital District or Authority,683090,CLAY COUNTY HOSPITAL,83825 HIGHWAY 9    P O BOX 1270,ASHLAND,AL,36251,19,8298.37,5895.37,5017.05
1.3774539036497668,61718,720549,61718,DELRAY MEDICAL CENTER,5352 LINTON BLVD,DELRAY BEACH,FL,33484,PALM BEACH,(561) 498-4440,Acute Care Hospitals,Proprietary,720549,DELRAY MEDICAL CENTER,5352 LINTON BLVD,DELRAY BEACH,FL,33484,192,51219.26,5427.61,4546.23
-0.9034398109897478,87537,336134,87537,SOUTH LYON MEDICAL CENTER,213 S WHITACRE/PO BOX 940,YERINGTON,NV,89447,LYON,(775) 781-3761,Critical Access Hospitals,Government - Hospital District or Authority,336134,SOUTH GEORGIA MEDICAL CENTER,"2501 NORTH PATTERSON STREET, PO BOX 1727",VALDOSTA,GA,31603,94,20321.1,6235.81,4673.45
-0.6507733741970192,12769,351238,12769,SAMARITAN NORTH LINCOLN HOSPITAL,3043 NE 28TH STREET,LINCOLN CITY,OR,97367,LINCOLN,(541) 994-3661,Critical Access Hospitals,Voluntary non-profit - Private,351238,NORTH SHORE MEDICAL CENTER,1100 NW 95TH ST,MIAMI,FL,33150,89,54281.73,7582.02,6723.3
1.9832039261024217,86525,362161,86525,SOUTHEASTHEALTH CENTER OF STODDARD COUNTY,1200 N ONE MILE RD,DEXTER,MO,63841,STODDARD,(573) 624-5566,Acute Care Hospitals,Voluntary non-profit - Private,362161,SOUTHEASTHEALTH CENTER OF STODDARD COUNTY,1200 N ONE MILE RD,DEXTER,MO,63841,19,11848.58,5966.32,5023.26
-0.9363671394131611,30874,640809,30874,REGIONAL HEALTH LEAD-DEADWOOD HOSPITAL,61 CHARLES STREET,DEADWOOD,SD,57732,LAWRENCE,(605) 717-6000,Critical Access Hospitals,Voluntary non-profit - Private,640809,DESOTO REGIONAL HEALTH SYSTEM,207 JEFFERSON STREET,MANSFIELD,LA,71052,18,12564.06,6076.11,5117.11
1.6176667961554245,79681,197602,79681,ORANGE PARK MEDICAL CENTER,2001 KINGSLEY AVE,ORANGE PARK,FL,32073,CLAY,(904) 276-8500,Acute Care Hospitals,Voluntary non-profit - Other,197602,ORANGE PARK MEDICAL CENTER,2001 KINGSLEY AVE,ORANGE PARK,FL,32073,91,64365.84,6069.66,5234.12
-0.7700358161415212,71138,241837,71138,DODGE COUNTY HOSPITAL,901 GRIFFIN AVE,EASTMAN,GA,31023,DODGE,(478) 448-4067,Acute Care Hospitals,Government - Hospital District or Authority,241837,STEPHENS COUNTY HOSPITAL,163 HOSPITAL DRIVE,TOCCOA,GA,30577,24,16123.17,6163.83,5462.42
-0.6324425937494768,39878,897391,39878,MULTICARE COVINGTON MEDICAL CENTER,17700 SE 272ND ST,COVINGTON,WA,98042,KING,(253) 372-7400,Acute Care Hospitals,Voluntary non-profit - Private,897391,VALLEY MEDICAL CENTER,400 S 43RD ST,RENTON,WA,98055,91,20729.74,7938.89,6571.85
1.5246412194533296,94835,270458,94835,ALLIANCEHEALTH MIDWEST,2825 PARKLAWN DRIVE,MIDWEST CITY,OK,73110,OKLAHOMA,(405) 610-8585,Acute Care Hospitals,Proprietary,270458,ALLIANCEHEALTH MIDWEST,2825 PARKLAWN DRIVE,MIDWEST CITY,OK,73110,34,41628.32,5320.88,4388.71
-0.6203373889181063,87605,419895,87605,ARIZONA SPECIALTY HOSPITAL,"2905 WEST WARNER ROAD, SUITE 1",CHANDLER,AZ,85224,MARICOPA,(480) 603-9000,Acute Care Hospitals,Proprietary,419895,CHANDLER REGIONAL MEDICAL CENTER,1955 WEST FRYE ROAD,CHANDLER,AZ,85224,46,40526.48,6746.43,5674.2
1.5422499596031907,18177,501044,18177,UF HEALTH JACKSONVILLE,655 W 8TH ST,JACKSONVILLE,FL,32209,DUVAL,(904) 244-0411,Acute Care Hospitals,Voluntary non-profit - Private,501044,UF HEALTH JACKSONVILLE,655 W 8TH ST,JACKSONVILLE,FL,32209,124,33625.2,10196.15,8859.62
-0.44996770916972006,84908,610318,84908,"BAPTIST MEMORIAL HOSPITAL-CRITTENDEN, INC",2100 NORTH SEVENTH STREET,WEST MEMPHIS,AR,72301,CRITTENDEN,(870) 394-7800,Acute Care Hospitals,Voluntary non-profit - Private,610318,CHAMBERSBURG HOSPITAL,112 NORTH SEVENTH STREET,CHAMBERSBURG,PA,17201,66,18172.44,6064.32,5215.88
1.6882980191278492,16540,239680,16540,ST MARK'S HOSPITAL,1200 EAST 3900 SOUTH,SALT LAKE CITY,UT,84124,SALT LAKE,(801) 268-7700,Acute Care Hospitals,Proprietary,239680,ST MARK'S HOSPITAL,1200 EAST 3900 SOUTH,SALT LAKE CITY,UT,84124,53,27206.66,6387.87,5328.74
-0.39831703270432056,70129,295773,70129,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,100 HOSPITAL DRIVE,BOONEVILLE,MS,38829,PRENTISS,(662) 720-5000,Acute Care Hospitals,Voluntary non-profit - Church,295773,MERCY HOSPITAL LEBANON,100 HOSPITAL DRIVE,LEBANON,MO,65536,25,15515.16,7024.36,5998.44
-0.7329420376754325,41056,320305,41056,SOUTH LINCOLN MEDICAL CENTER - CAH,711 ONYX STREET,KEMMERER,WY,83101,LINCOLN,(307) 877-4401,Critical Access Hospitals,Government - Hospital District or Authority,320305,ST JOSEPH MEDICAL CENTER,1717 SOUTH J STREET,TACOMA,WA,98405,68,31226.93,8813.87,5862.78
1.8471200269845733,89420,709487,89420,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,AZ,86403,MOHAVE,(928) 855-8185,Acute Care Hospitals,Proprietary,709487,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,AZ,86403,41,30708.88,6487.37,5428.83
-0.714088467037346,28531,383031,28531,MOUNTAIN VIEW HOSPITAL,2325 CORONADO STREET,IDAHO FALLS,ID,83404,BONNEVILLE,(208) 557-2700,Acute Care Hospitals,Physician,383031,EASTERN IDAHO REGIONAL MEDICAL CENTER,3100 CHANNING WAY,IDAHO FALLS,ID,83404,39,25592.31,6626.85,5094.97
1.2479358794729372,38051,807688,38051,MARY RUTAN HOSPITAL,205 PALMER AVENUE,BELLEFONTAINE,OH,43311,LOGAN,(937) 599-7002,Acute Care Hospitals,Voluntary non-profit - Private,807688,MARY RUTAN HOSPITAL,205 PALMER AVENUE,BELLEFONTAINE,OH,43311,19,15377.11,8370.32,7564.89
0.26081567359201974,89242,293298,89242,MELROSEWAKEFIELD HEALTHCARE,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,(781) 979-3000,Acute Care Hospitals,Voluntary non-profit - Private,293298,HALLMARK HEALTH SYSTEM,585 LEBANON STREET,MELROSE,MA,2176,150,10062.3,7512.33,5980.74
-0.6343795616567169,59300,881894,59300,BIBB MEDICAL CENTER,208 PIERSON AVE,CENTREVILLE,AL,35042,BIBB,(205) 926-4881,Acute Care Hospitals,Government - Hospital District or Authority,881894,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,AL,36360,15,10025.87,5704.73,4592.2
-0.7327950291308536,18204,145995,18204,CORNERSTONE REGIONAL HOSPITAL,2302 CORNERSTONE BOULEVARD,EDINBURG,TX,78539,HIDALGO,(956) 618-4444,Acute Care Hospitals,Proprietary,145995,CONWAY REGIONAL MEDICAL CENTER,2302 COLLEGE AVENUE,CONWAY,AR,72034,33,13731.03,5473.15,4622.97
1.3482440850942612,79636,839040,79636,GEISINGER-COMMUNITY MEDICAL CENTER,1822 MULBERRY STREET,SCRANTON,PA,18510,LACKAWANNA,(570) 969-8240,Acute Care Hospitals,Voluntary non-profit - Private,839040,GEISINGER - COMMUNITY MEDICAL CENTER,1822 MULBERRY STREET,SCRANTON,PA,18510,99,36192.42,5540.75,4555.39
-0.12174271539049511,82747,723760,82747,INDIANA UNIVERSITY HEALTH PAOLI HOSPITAL,642 W HOSPITAL RD,PAOLI,IN,47454,ORANGE,(812) 723-2811,Critical Access Hospitals,Voluntary non-profit - Private,723760,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,2401 UNIVERSITY AVE,MUNCIE,IN,47303,130,29742.65,6952.9,5690.39
0.002013991959749865,81113,610668,81113,ST ANTHONY HOSPITAL,2801 ST ANTHONY WAY,PENDLETON,OR,97801,UMATILLA,(541) 276-5121,Critical Access Hospitals,Voluntary non-profit - Church,610668,OSF SAINT ANTHONY'S HEALTH CENTER,ST ANTHONY'S WAY,ALTON,IL,62002,21,26637.95,5527.81,4551.81
-0.6168257594772991,32695,766793,32695,PINCKNEYVILLE COMMUNITY HOSPITAL,5383 STATE ROUTE 154,PINCKNEYVILLE,IL,62274,PERRY,(618) 357-2187,Critical Access Hospitals,Government - Hospital District or Authority,766793,ANDERSON HOSPITAL,6800 STATE ROUTE 162,MARYVILLE,IL,62062,97,20141.29,5873.43,4688.46
1.3115029346933254,93294,812357,93294,CITIZENS BAPTIST MEDICAL CENTER,604 STONE AVENUE,TALLADEGA,AL,35161,TALLADEGA,(256) 761-4542,Acute Care Hospitals,Voluntary non-profit - Private,812357,CITIZENS BAPTIST MEDICAL CENTER,604 STONE AVENUE,TALLADEGA,AL,35161,16,21747.44,6187.44,5305.44
-0.9597663409744737,52956,319394,52956,MILWAUKEE COUNTY BEHAVIORAL HEALTH DIVISION,9455 W WATERTOWN PLANK RD,MILWAUKEE,WI,53226,MILWAUKEE,(414) 257-5202,Psychiatric,Government - Local,319394,COLUMBIA ST MARYS HOSPITAL MILWAUKEE,2323 N LAKE DR,MILWAUKEE,WI,53211,63,26484.71,7887.11,6792.41
1.4669037429537224,77176,377174,77176,IOWA METHODIST MEDICAL CENTER,1200 PLEASANT STREET,DES MOINES,IA,50309,POLK,(515) 241-6212,Acute Care Hospitals,Voluntary non-profit - Private,377174,IOWA METHODIST MEDICAL CENTER,1200 PLEASANT STREET,DES MOINES,IA,50309,87,22302.56,6583.97,5605.82
1.6838920130705373,53248,812038,53248,ST LUKE'S MINERS MEMORIAL HOSPITAL,360 W RUDDLE STREET,COALDALE,PA,18218,SCHUYLKILL,(570) 645-2131,Acute Care Hospitals,Voluntary non-profit - Private,812038,ST LUKE'S MINERS MEMORIAL HOSPITAL,360 W RUDDLE STREET,COALDALE,PA,18218,23,22192.96,6353.17,5291.61
1.2678167949739176,22652,332764,22652,BEEBE MEDICAL CENTER,424 SAVANNAH RD,LEWES,DE,19958,SUSSEX,(302) 645-3300,Acute Care Hospitals,Voluntary non-profit - Private,332764,BEEBE MEDICAL CENTER,424 SAVANNAH RD,LEWES,DE,19958,103,23022.12,6574.56,4712.33
1.861861593739767,53945,301134,53945,PHELPS MEMORIAL HOSPITAL ASSN,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,WESTCHESTER,(914) 366-3000,Acute Care Hospitals,Voluntary non-profit - Other,301134,PHELPS MEMORIAL HOSPITAL ASSN,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,10591,57,38484.82,9030.12,7644.12
-0.9325102877206564,11315,741506,11315,DRISCOLL CHILDRENS HOSPITAL,3533 S ALAMEDA BOX 6530,CORPUS CHRISTI,TX,78411,NUECES,(361) 739-4846,Childrens,Voluntary non-profit - Private,741506,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,600 ELIZABETH STREET,CORPUS CHRISTI,TX,78404,151,40119.81,6511.46,5373.79
-0.7724265958478665,43421,459541,43421,AVERA TYLER HOSPITAL,240 WILLOW STREET,TYLER,MN,56178,LINCOLN,(507) 247-5521,Critical Access Hospitals,Voluntary non-profit - Private,459541,TYLER COUNTY HOSPITAL,1100 WEST BLUFF,WOODVILLE,TX,75979,15,15978.13,6620.0,5631.6
